run,agent,week,type,no_response,partial_week_record,primary_chars,primary_exact_duplicate,primary_near_duplicate,primary_max_prior_jaccard,reflection_chars,reflection_exact_duplicate,reflection_near_duplicate,reflection_max_prior_jaccard
Run 1,Aaron Whitfield,17,solo,0,0,302,0,0,0.017857,622,0,0,0.061538
Run 1,Aaron Whitfield,17,solo,0,0,307,0,0,0.091743,482,0,0,0.034884
Run 1,Aaron Whitfield,18,solo,0,0,406,1,0,1.0,570,0,1,0.858586
Run 1,Aaron Whitfield,18,solo,0,0,469,0,0,0.146789,649,0,0,0.069307
Run 1,Aaron Whitfield,18,solo,0,0,260,0,0,0.136842,582,0,0,0.06044
Run 1,Aaron Whitfield,18,solo,0,0,326,0,0,0.102041,697,0,0,0.028986
Run 1,Aaron Whitfield,18,solo,0,0,406,1,0,1.0,570,1,0,1.0
Run 1,Aaron Whitfield,18,solo,0,0,369,0,0,0.035461,671,0,0,0.029412
Run 1,Aaron Whitfield,18,solo,0,0,416,0,0,0.197917,701,0,0,0.05
Run 1,Aaron Whitfield,18,solo,0,0,367,0,0,0.188235,583,0,0,0.046632
Run 1,Aaron Whitfield,18,solo,0,0,406,1,0,1.0,704,0,0,0.791667
Run 1,Aaron Whitfield,18,solo,0,0,261,0,0,0.043956,384,0,0,0.026846
Run 1,Aaron Whitfield,18,solo,0,0,343,0,0,0.186047,635,0,0,0.025773
Run 1,Aaron Whitfield,18,solo,0,0,366,0,0,0.067961,634,0,0,0.048673
Run 1,Aaron Whitfield,18,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Aaron Whitfield,18,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 1,Aaron Whitfield,18,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 1,Aaron Whitfield,18,solo,0,0,177,0,0,0.05,497,0,0,0.027273
Run 1,Aaron Whitfield,18,solo,0,0,437,0,0,0.095238,660,0,0,0.050505
Run 1,Aaron Whitfield,18,solo,0,0,407,0,0,0.044118,551,0,0,0.054348
Run 1,Aaron Whitfield,19,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Aaron Whitfield,19,solo,0,0,312,0,0,0.247525,536,0,1,0.882979
Run 1,Aaron Whitfield,19,joint,0,0,342,0,0,0.0,549,0,0,0.0
Run 1,Aaron Whitfield,19,solo,0,0,321,0,0,0.329268,536,1,0,1.0
Run 1,Aaron Whitfield,19,solo,0,0,406,1,0,1.0,536,1,0,1.0
Run 1,Aaron Whitfield,19,solo,0,0,357,0,0,0.041322,509,0,0,0.029557
Run 1,Aaron Whitfield,19,solo,0,0,356,0,0,0.255814,605,0,0,0.057522
Run 1,Aaron Whitfield,19,solo,0,0,412,0,0,0.161616,645,0,0,0.020202
Run 1,Aaron Whitfield,19,solo,0,0,406,1,0,1.0,536,1,0,1.0
Run 1,Aaron Whitfield,19,solo,0,0,374,0,0,0.110092,675,0,0,0.031579
Run 1,Aaron Whitfield,19,solo,0,0,360,0,0,0.180851,631,0,0,0.041237
Run 1,Aaron Whitfield,19,solo,0,0,307,0,0,0.044248,602,0,0,0.065
Run 1,Aaron Whitfield,19,solo,0,0,406,1,0,1.0,536,1,0,1.0
Run 1,Aaron Whitfield,19,solo,0,0,288,0,0,0.165049,749,0,0,0.061611
Run 1,Aaron Whitfield,19,solo,0,0,491,0,0,0.09322,629,0,0,0.044444
Run 1,Aaron Whitfield,19,solo,0,0,320,0,0,0.098039,492,0,0,0.100592
Run 1,Aaron Whitfield,20,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Aaron Whitfield,20,solo,0,0,481,0,1,0.8875,647,0,0,0.709402
Run 1,Aaron Whitfield,20,solo,0,0,335,0,0,0.3125,647,1,0,1.0
Run 1,Aaron Whitfield,20,solo,0,0,328,0,0,0.06422,660,0,0,0.041667
Run 1,Aaron Whitfield,20,solo,0,0,321,0,0,0.197531,702,0,0,0.075377
Run 1,Aaron Whitfield,20,solo,0,0,378,0,0,0.175824,567,0,0,0.042553
Run 1,Aaron Whitfield,20,solo,0,0,343,0,1,0.944444,682,0,0,0.055046
Run 1,Aaron Whitfield,20,solo,0,0,257,0,0,0.338028,503,0,0,0.076471
Run 1,Aaron Whitfield,20,solo,0,0,381,0,0,0.059322,594,0,0,0.020513
Run 1,Aaron Whitfield,20,solo,0,0,307,0,0,0.223684,502,0,0,0.030457
Run 1,Aaron Whitfield,20,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Aaron Whitfield,20,solo,0,0,457,0,0,0.466667,647,1,0,1.0
Run 1,Aaron Whitfield,20,solo,0,0,304,0,0,0.017699,683,0,0,0.026906
Run 1,Aaron Whitfield,20,solo,0,0,322,0,0,0.078431,625,0,0,0.030612
Run 1,Aaron Whitfield,20,solo,0,0,358,0,0,0.028571,580,0,0,0.069892
Run 1,Aaron Whitfield,20,solo,0,0,401,0,0,0.013889,622,0,0,0.009662
Run 1,Aaron Whitfield,21,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Aaron Whitfield,21,solo,0,0,457,1,0,1.0,573,0,1,0.868687
Run 1,Aaron Whitfield,21,solo,0,0,460,0,1,0.910256,573,1,0,1.0
Run 1,Aaron Whitfield,21,solo,0,0,390,0,0,0.108911,606,0,0,0.036458
Run 1,Aaron Whitfield,21,solo,0,0,336,0,0,0.209302,538,0,0,0.165644
Run 1,Aaron Whitfield,21,solo,0,0,635,0,0,0.137405,560,0,0,0.069149
Run 1,Aaron Whitfield,21,solo,0,0,460,0,1,0.833333,705,0,1,0.808333
Run 1,Aaron Whitfield,21,solo,0,0,395,0,0,0.22093,580,0,0,0.058824
Run 1,Aaron Whitfield,21,solo,0,0,411,0,0,0.27907,538,0,0,0.050562
Run 1,Aaron Whitfield,21,solo,0,0,305,0,0,0.168675,526,0,0,0.141104
Run 1,Aaron Whitfield,21,solo,0,0,455,0,1,0.878049,705,1,0,1.0
Run 1,Aaron Whitfield,21,solo,0,0,307,0,0,0.061069,592,0,0,0.037838
Run 1,Aaron Whitfield,21,solo,0,0,447,0,0,0.129032,734,0,0,0.036866
Run 1,Aaron Whitfield,21,solo,0,0,454,0,0,0.05042,638,0,0,0.044053
Run 1,Aaron Whitfield,21,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 1,Aaron Whitfield,21,solo,0,0,280,0,0,0.020619,627,0,0,0.037037
Run 1,Aaron Whitfield,21,solo,0,0,390,0,0,0.057377,508,0,0,0.083799
Run 1,Aaron Whitfield,21,solo,0,0,275,0,0,0.021739,459,0,0,0.035503
Run 1,Aaron Whitfield,22,solo,0,0,457,1,0,1.0,621,0,0,0.768519
Run 1,Aaron Whitfield,22,solo,0,0,378,0,0,0.06087,602,0,0,0.030973
Run 1,Aaron Whitfield,22,solo,0,0,346,0,0,0.078947,702,0,0,0.024155
Run 1,Aaron Whitfield,22,solo,0,0,471,0,0,0.157895,567,0,0,0.048128
Run 1,Aaron Whitfield,22,solo,0,0,457,1,0,1.0,621,1,0,1.0
Run 1,Aaron Whitfield,22,solo,0,0,361,0,0,0.095238,640,0,0,0.064516
Run 1,Aaron Whitfield,22,solo,0,0,359,0,0,0.102804,585,0,0,0.065217
Run 1,Aaron Whitfield,22,solo,0,0,396,0,0,0.071429,702,0,0,0.026667
Run 1,Aaron Whitfield,22,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Aaron Whitfield,22,solo,0,0,457,1,0,1.0,621,1,0,1.0
Run 1,Aaron Whitfield,22,solo,0,0,457,1,0,1.0,621,1,0,1.0
Run 1,Aaron Whitfield,22,solo,0,0,438,0,0,0.045113,550,0,0,0.020942
Run 1,Aaron Whitfield,22,solo,0,0,400,0,0,0.052632,575,0,0,0.049751
Run 1,Aaron Whitfield,22,solo,0,0,439,0,0,0.159292,471,0,0,0.034091
Run 1,Aaron Whitfield,22,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 1,Aaron Whitfield,22,solo,0,0,383,0,0,0.022727,678,0,0,0.044843
Run 1,Aaron Whitfield,22,solo,0,0,349,0,0,0.050505,577,0,0,0.04186
Run 1,Aaron Whitfield,22,solo,0,0,473,0,0,0.025478,585,0,0,0.020942
Run 1,Aaron Whitfield,23,solo,0,0,458,0,1,0.878049,559,0,1,0.945652
Run 1,Aaron Whitfield,23,solo,0,0,305,0,0,0.029126,504,0,0,0.037234
Run 1,Aaron Whitfield,23,solo,0,0,380,0,0,0.142857,536,0,0,0.071856
Run 1,Aaron Whitfield,23,solo,0,0,436,0,0,0.152381,651,0,0,0.038278
Run 1,Aaron Whitfield,23,solo,0,0,458,1,0,1.0,559,1,0,1.0
Run 1,Aaron Whitfield,23,solo,0,0,421,0,0,0.112069,678,0,0,0.028436
Run 1,Aaron Whitfield,23,solo,0,0,425,0,0,0.07377,518,0,0,0.093168
Run 1,Aaron Whitfield,23,solo,0,0,429,0,0,0.173077,536,0,0,0.037634
Run 1,Aaron Whitfield,23,solo,0,0,448,0,0,0.733333,536,0,1,0.833333
Run 1,Aaron Whitfield,23,solo,0,0,220,0,0,0.016667,643,0,0,0.04918
Run 1,Aaron Whitfield,23,solo,0,0,464,0,0,0.110294,703,0,0,0.055556
Run 1,Aaron Whitfield,23,solo,0,0,352,0,0,0.202128,544,0,0,0.01676
Run 1,Aaron Whitfield,23,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Aaron Whitfield,23,solo,1,0,420,0,0,0.04717,11,1,0,0.0
Run 1,Aaron Whitfield,23,solo,1,0,416,0,0,0.45098,11,1,0,0.0
Run 1,Aaron Whitfield,23,solo,0,0,373,0,0,0.07619,553,0,0,0.039216
Run 1,Aaron Whitfield,23,solo,0,0,272,0,0,0.010753,573,0,0,0.024272
Run 1,Aaron Whitfield,23,solo,0,0,337,0,0,0.235955,538,0,0,0.082873
Run 1,Aaron Whitfield,24,solo,0,0,376,0,0,0.266055,646,0,0,0.3125
Run 1,Aaron Whitfield,24,solo,0,0,473,0,0,0.153846,614,0,0,0.035556
Run 1,Aaron Whitfield,24,solo,0,0,372,0,0,0.152542,622,0,0,0.049751
Run 1,Aaron Whitfield,24,solo,0,0,374,0,0,0.126214,535,0,0,0.02139
Run 1,Aaron Whitfield,24,solo,0,0,395,0,0,0.703704,539,0,1,0.854167
Run 1,Aaron Whitfield,24,solo,0,0,369,0,0,0.03125,482,0,0,0.031088
Run 1,Aaron Whitfield,24,solo,0,0,481,0,0,0.055046,703,0,0,0.038095
Run 1,Aaron Whitfield,24,solo,0,0,479,0,0,0.172727,616,0,0,0.094737
Run 1,Aaron Whitfield,24,solo,0,0,392,0,0,0.55,652,0,0,0.443662
Run 1,Aaron Whitfield,24,solo,0,0,252,0,0,0.057471,438,0,0,0.059211
Run 1,Aaron Whitfield,24,solo,0,0,291,0,0,0.22093,714,0,0,0.030457
Run 1,Aaron Whitfield,24,solo,0,0,388,0,0,0.101852,614,0,0,0.057292
Run 1,Aaron Whitfield,24,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 1,Aaron Whitfield,24,solo,0,0,437,0,0,0.048387,554,0,0,0.018692
Run 1,Aaron Whitfield,24,solo,0,0,445,0,0,0.057377,610,0,0,0.062201
Run 1,Aaron Whitfield,24,solo,0,0,328,0,0,0.009524,697,0,0,0.016807
Run 1,Aaron Whitfield,24,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 1,Aaron Whitfield,24,solo,0,0,337,0,0,0.05042,597,0,0,0.022727
Run 1,Aaron Whitfield,24,solo,0,0,363,0,0,0.16,559,0,0,0.041026
Run 1,Aaron Whitfield,24,solo,0,0,274,0,0,0.038095,563,0,0,0.035176
Run 1,Aaron Whitfield,25,solo,0,0,357,0,1,0.904762,645,0,0,0.391304
Run 1,Aaron Whitfield,25,solo,0,0,247,0,0,0.009009,591,0,0,0.021164
Run 1,Aaron Whitfield,25,solo,0,0,435,0,0,0.181818,563,0,0,0.10929
Run 1,Aaron Whitfield,25,solo,0,0,391,0,0,0.070866,642,0,0,0.018349
Run 1,Aaron Whitfield,25,solo,0,0,444,0,0,0.730769,674,0,0,0.521429
Run 1,Aaron Whitfield,25,solo,0,0,471,0,0,0.060606,590,0,0,0.034314
Run 1,Aaron Whitfield,25,solo,0,0,468,0,0,0.12931,597,0,0,0.049724
Run 1,Aaron Whitfield,25,solo,0,0,233,0,0,0.0,532,0,0,0.022989
Run 1,Aaron Whitfield,25,solo,0,0,444,1,0,1.0,643,0,1,0.883333
Run 1,Aaron Whitfield,25,solo,0,0,267,0,0,0.053333,399,0,0,0.034247
Run 1,Aaron Whitfield,25,solo,0,0,538,0,0,0.140625,615,0,0,0.082126
Run 1,Aaron Whitfield,25,solo,0,0,355,0,0,0.1875,590,0,0,0.057971
Run 1,Aaron Whitfield,25,solo,1,0,357,1,0,1.0,11,1,0,0.0
Run 1,Aaron Whitfield,25,solo,0,0,333,0,0,0.106383,726,0,0,0.035088
Run 1,Aaron Whitfield,25,solo,0,0,394,0,0,0.2375,692,0,0,0.063415
Run 1,Aaron Whitfield,25,solo,0,0,486,0,0,0.022901,727,0,0,0.027322
Run 1,Aaron Whitfield,25,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 1,Aaron Whitfield,25,solo,0,0,326,0,0,0.063492,491,0,0,0.021978
Run 1,Aaron Whitfield,25,solo,0,0,272,0,0,0.054545,607,0,0,0.072464
Run 1,Aaron Whitfield,25,solo,0,0,375,0,0,0.032258,663,0,0,0.043689
Run 1,Aaron Whitfield,26,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Aaron Whitfield,26,solo,0,0,446,0,1,0.876543,699,0,0,0.60274
Run 1,Aaron Whitfield,26,solo,0,0,387,0,1,0.893939,698,0,1,0.920635
Run 1,Aaron Whitfield,26,solo,0,0,308,0,0,0.04,563,0,0,0.032086
Run 1,Aaron Whitfield,26,solo,0,0,412,0,0,0.168224,619,0,0,0.039326
Run 1,Aaron Whitfield,26,solo,0,0,372,0,0,0.146067,639,0,0,0.05314
Run 1,Aaron Whitfield,26,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Aaron Whitfield,26,solo,0,0,521,0,0,0.185484,708,0,0,0.034483
Run 1,Aaron Whitfield,26,solo,0,0,488,0,1,0.938272,698,1,0,1.0
Run 1,Aaron Whitfield,26,solo,0,0,477,0,0,0.031746,517,0,0,0.035
Run 1,Aaron Whitfield,26,solo,0,0,348,0,0,0.26,607,0,0,0.06383
Run 1,Aaron Whitfield,26,solo,0,0,486,0,0,0.096,754,0,0,0.042254
Run 1,Aaron Whitfield,26,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 1,Aaron Whitfield,26,solo,0,0,395,0,0,0.072581,498,0,0,0.036458
Run 1,Aaron Whitfield,26,solo,0,0,318,0,0,0.070707,555,0,0,0.07772
Run 1,Aaron Whitfield,26,solo,0,0,272,0,0,0.011111,541,0,0,0.035533
Run 1,Aaron Whitfield,27,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Aaron Whitfield,27,solo,0,0,446,1,0,1.0,650,0,0,0.688406
Run 1,Aaron Whitfield,27,solo,0,0,488,1,0,1.0,650,1,0,1.0
Run 1,Aaron Whitfield,27,solo,0,0,389,0,0,0.025,517,0,0,0.016484
Run 1,Aaron Whitfield,27,solo,0,0,393,0,0,0.153153,554,0,0,0.050314
Run 1,Aaron Whitfield,27,solo,0,0,337,0,0,0.072917,535,0,0,0.028902
Run 1,Aaron Whitfield,27,solo,0,0,488,1,0,1.0,650,1,0,1.0
Run 1,Aaron Whitfield,27,solo,0,0,249,0,0,0.028302,586,0,0,0.043478
Run 1,Aaron Whitfield,27,solo,0,0,391,0,0,0.086538,705,0,0,0.061611
Run 1,Aaron Whitfield,27,solo,0,0,302,0,0,0.020202,518,0,0,0.02
Run 1,Aaron Whitfield,27,solo,0,0,444,1,0,1.0,650,1,0,1.0
Run 1,Aaron Whitfield,27,solo,0,0,551,0,0,0.092857,603,0,0,0.023041
Run 1,Aaron Whitfield,27,solo,0,0,261,0,0,0.090909,717,0,0,0.060606
Run 1,Aaron Whitfield,27,solo,0,0,496,0,0,0.079646,723,0,0,0.055838
Run 1,Aaron Whitfield,27,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Aaron Whitfield,27,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 1,Aaron Whitfield,28,solo,0,0,380,0,0,0.464286,639,0,0,0.666667
Run 1,Aaron Whitfield,28,solo,0,0,367,0,0,0.242424,608,0,0,0.033149
Run 1,Aaron Whitfield,28,solo,0,0,453,0,0,0.169355,587,0,0,0.040404
Run 1,Aaron Whitfield,28,solo,0,0,273,0,0,0.075269,802,0,0,0.020576
Run 1,Aaron Whitfield,28,solo,0,0,488,1,0,1.0,639,1,0,1.0
Run 1,Aaron Whitfield,28,solo,0,0,265,0,0,0.082192,586,0,0,0.065476
Run 1,Aaron Whitfield,28,solo,0,0,339,0,0,0.175824,572,0,0,0.073446
Run 1,Aaron Whitfield,28,solo,0,0,392,0,0,0.016529,661,0,0,0.02
Run 1,Aaron Whitfield,28,solo,0,0,445,0,1,0.9,639,1,0,1.0
Run 1,Aaron Whitfield,28,solo,0,0,244,0,0,0.082353,569,0,0,0.0199
Run 1,Aaron Whitfield,28,solo,0,0,349,0,0,0.174419,589,0,0,0.072539
Run 1,Aaron Whitfield,28,solo,0,0,486,0,0,0.149123,558,0,0,0.125
Run 1,Aaron Whitfield,28,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Aaron Whitfield,28,solo,0,0,505,0,0,0.421875,811,0,0,0.074689
Run 1,Aaron Whitfield,28,solo,1,0,488,1,0,1.0,11,1,0,0.0
Run 1,Aaron Whitfield,28,solo,0,0,229,0,0,0.066667,404,0,0,0.017341
Run 1,Aaron Whitfield,28,solo,0,0,365,0,0,0.216495,554,0,0,0.063584
Run 1,Aaron Whitfield,28,solo,0,0,542,0,0,0.166667,609,0,0,0.071429
Run 1,Aaron Whitfield,29,solo,0,0,488,1,0,1.0,726,0,0,0.614865
Run 1,Aaron Whitfield,29,solo,0,0,244,0,0,0.036145,506,0,0,0.016304
Run 1,Aaron Whitfield,29,solo,0,0,379,0,0,0.214286,630,0,0,0.033175
Run 1,Aaron Whitfield,29,solo,0,0,489,0,0,0.130769,639,0,0,0.048544
Run 1,Aaron Whitfield,29,solo,0,0,488,1,0,1.0,723,0,1,0.894737
Run 1,Aaron Whitfield,29,solo,0,0,279,0,0,0.205128,651,0,0,0.023585
Run 1,Aaron Whitfield,29,solo,0,0,385,0,0,0.22,575,0,0,0.111111
Run 1,Aaron Whitfield,29,solo,0,0,437,0,0,0.014925,499,0,0,0.010638
Run 1,Aaron Whitfield,29,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Aaron Whitfield,29,solo,0,0,490,0,1,0.938272,724,0,1,0.923664
Run 1,Aaron Whitfield,29,solo,0,0,444,1,0,1.0,661,0,0,0.107843
Run 1,Aaron Whitfield,29,solo,0,0,235,0,0,0.108108,520,0,0,0.03012
Run 1,Aaron Whitfield,29,solo,0,0,411,0,0,0.18,619,0,0,0.08046
Run 1,Aaron Whitfield,29,solo,0,0,303,0,0,0.088235,532,0,0,0.029412
Run 1,Aaron Whitfield,29,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 1,Aaron Whitfield,29,solo,0,0,400,0,0,0.056452,519,0,0,0.061111
Run 1,Aaron Whitfield,29,solo,0,0,359,0,0,0.067961,664,0,0,0.054054
Run 1,Aaron Whitfield,29,solo,0,0,394,0,0,0.018349,592,0,0,0.019763
Run 1,Aaron Whitfield,30,solo,0,0,444,1,0,1.0,656,0,0,0.609589
Run 1,Aaron Whitfield,30,solo,0,0,268,0,0,0.076923,599,0,0,0.037634
Run 1,Aaron Whitfield,30,solo,0,0,352,0,0,0.17284,545,0,0,0.092025
Run 1,Aaron Whitfield,30,solo,0,0,430,0,0,0.021127,628,0,0,0.036458
Run 1,Aaron Whitfield,30,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Aaron Whitfield,30,solo,0,0,490,1,0,1.0,657,0,1,0.915966
Run 1,Aaron Whitfield,30,solo,0,0,488,1,0,1.0,657,1,0,1.0
Run 1,Aaron Whitfield,30,solo,0,0,299,0,0,0.02521,634,0,0,0.030769
Run 1,Aaron Whitfield,30,solo,0,0,385,0,0,0.185567,721,0,0,0.044444
Run 1,Aaron Whitfield,30,solo,0,0,434,0,0,0.035461,466,0,0,0.053892
Run 1,Aaron Whitfield,30,solo,0,0,488,1,0,1.0,625,0,0,0.09
Run 1,Aaron Whitfield,30,solo,0,0,353,0,0,0.081481,588,0,0,0.064356
Run 1,Aaron Whitfield,30,solo,0,0,440,0,0,0.10687,609,0,0,0.050505
Run 1,Aaron Whitfield,30,solo,0,0,316,0,0,0.25,736,0,0,0.049261
Run 1,Aaron Whitfield,30,solo,1,0,446,0,1,0.888889,11,1,0,0.0
Run 1,Aaron Whitfield,30,solo,0,0,227,0,0,0.0,614,0,0,0.025253
Run 1,Aaron Whitfield,30,solo,0,0,400,0,0,0.254717,669,0,0,0.051402
Run 1,Aaron Whitfield,30,solo,0,0,390,0,0,0.094017,631,0,0,0.083333
Run 1,Aaron Whitfield,31,solo,0,0,469,0,0,0.411765,613,0,0,0.471429
Run 1,Aaron Whitfield,31,solo,0,0,299,0,0,0.135802,524,0,0,0.039548
Run 1,Aaron Whitfield,31,solo,0,0,465,0,0,0.207921,815,0,0,0.073892
Run 1,Aaron Whitfield,31,solo,0,0,377,0,0,0.022222,441,0,0,0.016854
Run 1,Aaron Whitfield,31,solo,0,0,469,1,0,1.0,613,1,0,1.0
Run 1,Aaron Whitfield,31,solo,0,0,433,0,0,0.083333,546,0,0,0.037838
Run 1,Aaron Whitfield,31,solo,0,0,435,0,0,0.146154,616,0,0,0.101523
Run 1,Aaron Whitfield,31,solo,0,0,356,0,0,0.060345,570,0,0,0.018692
Run 1,Aaron Whitfield,31,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Aaron Whitfield,31,solo,0,0,434,1,0,1.0,706,0,0,0.077295
Run 1,Aaron Whitfield,31,solo,0,0,469,1,0,1.0,613,1,0,1.0
Run 1,Aaron Whitfield,31,solo,0,0,407,0,0,0.082569,575,0,0,0.051546
Run 1,Aaron Whitfield,31,solo,0,0,395,0,0,0.077586,461,0,0,0.040698
Run 1,Aaron Whitfield,31,solo,0,0,363,0,0,0.016807,593,0,0,0.052083
Run 1,Aaron Whitfield,31,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 1,Aaron Whitfield,31,solo,0,0,375,0,0,0.066116,563,0,0,0.021858
Run 1,Aaron Whitfield,31,solo,0,0,407,0,0,0.046512,570,0,0,0.024272
Run 1,Aaron Whitfield,31,solo,0,0,449,0,0,0.039683,759,0,0,0.044053
Run 1,Aaron Whitfield,32,solo,0,0,478,0,1,0.882353,662,0,0,0.685039
Run 1,Aaron Whitfield,32,solo,0,0,347,0,0,0.078431,523,0,0,0.045455
Run 1,Aaron Whitfield,32,solo,0,0,317,0,0,0.211111,623,0,0,0.038095
Run 1,Aaron Whitfield,32,solo,0,0,250,0,0,0.033613,634,0,0,0.033981
Run 1,Aaron Whitfield,32,solo,0,0,478,1,0,1.0,662,1,0,1.0
Run 1,Aaron Whitfield,32,solo,0,0,281,0,0,0.08642,546,0,0,0.054054
Run 1,Aaron Whitfield,32,solo,0,0,566,0,0,0.012903,669,0,0,0.030435
Run 1,Aaron Whitfield,32,solo,0,0,340,0,0,0.135135,759,0,0,0.067265
Run 1,Aaron Whitfield,32,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Aaron Whitfield,32,solo,0,0,346,0,0,0.2,610,0,0,0.051546
Run 1,Aaron Whitfield,32,solo,0,0,346,1,0,1.0,612,0,1,0.915254
Run 1,Aaron Whitfield,32,solo,0,0,461,0,0,0.056738,709,0,0,0.021368
Run 1,Aaron Whitfield,32,solo,0,0,303,0,0,0.036036,608,0,0,0.083333
Run 1,Aaron Whitfield,32,solo,0,0,288,0,0,0.057692,591,0,0,0.072727
Run 1,Aaron Whitfield,32,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 1,Aaron Whitfield,32,solo,0,0,413,0,0,0.038462,420,0,0,0.02439
Run 1,Aaron Whitfield,32,solo,0,0,355,0,0,0.113208,567,0,0,0.040404
Run 1,Aaron Whitfield,32,solo,0,0,245,0,0,0.231884,675,0,0,0.026201
Run 1,Aaron Whitfield,33,joint,0,0,328,0,0,0.0,553,0,0,0.0
Run 1,Aaron Whitfield,33,solo,0,0,480,0,1,0.883721,583,0,1,0.851852
Run 1,Aaron Whitfield,33,solo,0,0,478,1,0,1.0,583,1,0,1.0
Run 1,Aaron Whitfield,33,solo,0,0,311,0,0,0.055556,611,0,0,0.033473
Run 1,Aaron Whitfield,33,solo,0,0,392,0,0,0.181818,633,0,0,0.02765
Run 1,Aaron Whitfield,33,solo,0,0,440,0,0,0.028169,812,0,0,0.01938
Run 1,Aaron Whitfield,33,solo,0,0,478,1,0,1.0,583,1,0,1.0
Run 1,Aaron Whitfield,33,solo,0,0,334,0,0,0.063158,614,0,0,0.066327
Run 1,Aaron Whitfield,33,solo,0,0,450,0,0,0.034247,548,0,0,0.05641
Run 1,Aaron Whitfield,33,solo,0,0,428,0,0,0.086207,535,0,0,0.031818
Run 1,Aaron Whitfield,33,solo,0,0,434,0,1,0.938272,583,1,0,1.0
Run 1,Aaron Whitfield,33,solo,0,0,255,0,0,0.048193,494,0,0,0.031579
Run 1,Aaron Whitfield,33,solo,0,0,462,0,0,0.148438,626,0,0,0.054054
Run 1,Aaron Whitfield,33,solo,0,0,482,0,0,0.167939,648,0,0,0.068627
Run 1,Aaron Whitfield,33,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Aaron Whitfield,33,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 1,Aaron Whitfield,34,solo,0,0,422,0,0,0.378378,705,0,0,0.397436
Run 1,Aaron Whitfield,34,solo,0,0,347,0,0,0.119048,530,0,0,0.029851
Run 1,Aaron Whitfield,34,solo,0,0,512,0,0,0.169355,611,0,0,0.115385
Run 1,Aaron Whitfield,34,solo,0,0,475,0,0,0.083969,591,0,0,0.021164
Run 1,Aaron Whitfield,34,solo,0,0,352,0,0,0.705128,705,1,0,1.0
Run 1,Aaron Whitfield,34,solo,0,0,302,0,0,0.096774,688,0,0,0.042918
Run 1,Aaron Whitfield,34,solo,0,0,410,0,0,0.14433,636,0,0,0.05314
Run 1,Aaron Whitfield,34,solo,0,0,248,0,0,0.039604,669,0,0,0.027397
Run 1,Aaron Whitfield,34,joint,1,0,11,1,0,0.0,0,0,0,0.0
Run 1,Aaron Whitfield,34,solo,0,0,471,0,0,0.574713,611,1,0,1.0
Run 1,Aaron Whitfield,34,solo,0,0,469,0,1,0.879518,705,1,0,1.0
Run 1,Aaron Whitfield,34,solo,0,0,376,0,0,0.018182,501,0,0,0.022222
Run 1,Aaron Whitfield,34,solo,0,0,406,0,0,0.18018,552,0,0,0.056338
Run 1,Aaron Whitfield,34,solo,0,0,392,0,0,0.232759,592,0,0,0.074866
Run 1,Aaron Whitfield,34,solo,1,0,11,1,0,0.0,11,1,0,0.0
Run 1,Aaron Whitfield,34,solo,0,0,390,0,0,0.036036,531,0,0,0.039801
Run 1,Aaron Whitfield,34,solo,0,0,298,0,0,0.086957,586,0,0,0.031915
Run 1,Aaron Whitfield,34,solo,0,0,300,0,0,0.136364,608,0,0,0.035533
Run 1,Aaron Whitfield,35,solo,0,0,352,1,0,1.0,635,0,0,0.57931
Run 1,Aaron Whitfield,35,solo,0,0,274,0,0,0.056818,497,0,0,0.022346
Run 1,Aaron Whitfield,35,solo,0,0,268,0,0,0.238095,590,0,0,0.043011
